,name,acres,buildingcount,buildingsquarefeet,buildingcost,buildingweight,contentcost,permanentresidents,dayoccupants,nightoccupants,buildingloss_wet,buildingloss_ratio_wet,contentloss_wet,debris_wet,displacedpopulation_wet,buildings_nodamage_wet,buildings_slightdamage_wet,buildings_moderatedamage_wet,buildings_extensivedamage_wet,buildings_completedamage_wet,casualtiestotal_day_wet,casualtieslevel1_day_wet,casualtieslevel1_day_wet,casualtieslevel2_day_wet,casualtieslevel2_day_wet,casualtieslevel1_day_wet,casualtieslevel1_day_wet,casualtieslevel2_day_wet,casualtieslevel2_day_wet,casualtiestotal_night_wet,casualtieslevel1_night_wet,casualtieslevel1_night_wet,casualtieslevel2_night_wet,casualtieslevel2_night_wet,casualtieslevel1_night_wet,casualtieslevel1_night_wet,casualtieslevel2_night_wet,casualtieslevel2_night_wet,buildingloss_dry,buildingloss_ratio_dry,contentloss_dry,debris_dry,displacedpopulation_dry,buildings_nodamage_dry,buildings_slightdamage_dry,buildings_moderatedamage_dry,buildings_extensivedamage_dry,buildings_completedamage_dry,casualtiestotal_day_dry,casualtieslevel1_day_dry,casualtieslevel1_day_dry,casualtieslevel2_day_dry,casualtieslevel2_day_dry,casualtieslevel1_day_dry,casualtieslevel1_day_dry,casualtieslevel2_day_dry,casualtieslevel2_day_dry,casualtiestotal_night_dry,casualtieslevel1_night_dry,casualtieslevel1_night_dry,casualtieslevel2_night_dry,casualtieslevel2_night_dry,casualtieslevel1_night_dry,casualtieslevel1_night_dry,casualtieslevel2_night_dry,casualtieslevel2_night_dry,Total_Population,displaced_percap_wet
66,OVERLOOK,2045.9815193652148,2882.8276200681867,14893164.956707438,2056424332.399472,877122.611190016,2064888412.7505648,6093.0,16380.732436704911,6512.883704465305,834190033.6947689,1.0238816332903573,436932785.65092665,419285.9223868756,206.30694198182132,1570.1940529835358,656.5068776828188,319.22111337255575,101.67986632317069,235.22570970610673,723.315078833282,516.9397619073669,19.436565189265554,149.67263569638106,37.26652833897646,516.9397619073669,19.436565189265554,149.67263569638106,37.26652833897646,59.20375225082882,42.98243051989562,1.4923223035639572,11.876682013046516,2.8522793804052355,42.98243051989562,1.4923223035639572,11.876682013046516,2.8522793804052355,630251694.3555315,0.7161105196717803,312684984.1474056,338837.76486389304,24.99988885718268,1619.9131238815319,684.4003331915774,338.6678411269349,117.67986632317069,122.16645554497177,540.2608422286522,391.09605885490913,13.692254246745113,109.34793396754732,26.12499033183167,391.09605885490913,13.692254246745113,109.34793396754732,26.12499033183167,36.77232419207941,26.654191942539654,0.9974481237260907,7.1837867925969165,1.9369535932255733,26.654191942539654,0.9974481237260907,7.1837867925969165,1.9369535932255733,6093.0,0.033859665514823785
67,PARKROSE,4316.599233402249,2633.781801598451,18868576.264407206,2655083191.2723,1151553.208624821,2488083660.7829223,6363.0,21551.81470306809,9409.01620451167,1001832840.6787348,0.3601007911675736,454655506.00582534,515066.5594036945,441.4812239459813,1396.9604914084202,514.5594982385898,287.85346842679223,138.8210798050549,295.58726371959324,740.8201552145998,523.704461962582,21.23406941234126,154.97473049402006,40.906947384350474,523.704461962582,21.23406941234126,154.97473049402006,40.906947384350474,167.18799964845428,120.08737342975802,4.482755732524007,33.94174573530961,8.675973311630518,120.08737342975802,4.482755732524007,33.94174573530961,8.675973311630518,657108198.1875739,0.2493606681801331,274088327.295186,377920.0448663636,185.2792819329011,1445.8702552549853,548.1427719821243,319.91965394852383,164.4402501993238,155.40887021349317,455.51710699616393,327.9800381548093,12.106379918345034,92.24005904431722,23.19081691471616,327.9800381548093,12.106379918345034,92.24005904431722,23.19081691471616,84.47163968729772,62.150956928937006,2.0817892858537057,16.21627164459026,4.0225413887225985,62.150956928937006,2.0817892858537057,16.21627164459026,4.0225413887225985,6363.0,0.06938255916171324
68,PARKROSE HEIGHTS,669.470510271703,2271.197481776011,4060109.562624254,555905591.119947,171787.5639496355,361801145.9244533,6119.0,3856.3611663353204,5960.669317428759,16720901.464546066,0.11012165275016561,5275849.418157719,6840.515573227304,11.281187375745525,1615.0596421471166,460.50298210735593,168.5679257786614,24.183565275016562,2.8833664678595103,8.229581831013917,6.50346958250497,0.15832394863618288,1.2561485658051688,0.3116442354340623,6.50346958250497,0.15832394863618288,1.2561485658051688,0.3116442354340623,5.132897881378398,4.318605292246521,0.05774844300198809,0.6442588104705101,0.11228071060967523,4.318605292246521,0.05774844300198809,0.6442588104705101,0.11228071060967523,16720901.464546066,0.11012165275016561,5275849.418157719,6840.515573227304,11.281187375745525,1615.0596421471166,460.50298210735593,168.5679257786614,24.183565275016562,2.8833664678595103,8.229581831013917,6.50346958250497,0.15832394863618288,1.2561485658051688,0.3116442354340623,6.50346958250497,0.15832394863618288,1.2561485658051688,0.3116442354340623,5.132897881378398,4.318605292246521,0.05774844300198809,0.6442588104705101,0.11228071060967523,4.318605292246521,0.05774844300198809,0.6442588104705101,0.11228071060967523,6119.0,0.0018436325176900677
69,PEARL,327.3985625217461,385.81657712716475,13216197.700377444,2216805168.3693986,1144991.3401448121,1684225006.8705144,5997.0,11548.519245898851,6240.192806429792,790748105.8078369,0.4260440573633256,286502944.1077018,477773.42509626085,1833.1056764153977,53.76570184948443,45.508203115835876,76.02820172144499,73.7366772061032,136.77779323429635,608.8329523187698,415.0430628824043,21.35653171003211,130.22108862051454,42.21181783409458,415.0430628824043,21.35653171003211,130.22108862051454,42.21181783409458,257.44089831014355,179.0138332313093,8.276910967400001,53.81001173863694,16.33992046713747,179.0138332313093,8.276910967400001,53.81001173863694,16.33992046713747,468924973.3623423,0.25450600212248115,165759133.85196164,329886.61253379006,787.0783468515017,59.273371164722825,52.85176220282043,89.18585677887106,89.80138024875006,94.7042067320004,430.93799467058517,296.70583337573765,14.767332770849698,90.27777829167943,29.185902894666313,296.70583337573765,14.767332770849698,90.27777829167943,29.185902894666313,141.93936544193767,99.81962865602193,4.489979505689413,28.758075722223445,8.871438263890793,99.81962865602193,4.489979505689413,28.758075722223445,8.871438263890793,5997.0,0.3056704479598796
70,PIEDMONT,624.7253360153042,2857.6272320008416,7281141.9134959895,1071399394.6122643,445921.96541147074,1001015147.8266668,7025.0,7377.280687971143,6948.218805491052,116141415.84674004,0.5105769345388039,59250823.114937685,75753.11338219368,181.2067741918502,1819.1124720575533,645.0334366398956,269.59859719835697,52.18561876771255,71.69710733732245,81.38453988355543,58.55623859069859,2.33733678346342,15.91481497796921,4.576128167939606,58.55623859069859,2.33733678346342,15.91481497796921,4.576128167939606,27.130776542728988,20.409410185746893,0.5822091461982409,5.035486020920258,1.1036430901502463,20.409410185746893,0.5822091461982409,5.035486020920258,1.1036430901502463,87351486.70851356,0.3862317820080225,42990938.015333,63259.95608550552,44.119472903243825,1854.1807753077187,660.9887990344565,276.46378648736896,52.18561876771255,13.808252403584312,60.01208677258128,44.140252228239945,1.5937458682363437,11.155397846744346,3.122608790698076,44.140252228239945,1.5937458682363437,11.155397846744346,3.122608790698076,14.82148139902641,11.317541921852955,0.34205419570181106,2.489895023474623,0.6719827408863568,11.317541921852955,0.34205419570181106,2.489895023474623,0.6719827408863568,7025.0,0.02579455860382209
71,PORTLAND PDX AIRPORT AREA,194.4404517453799,35.366529774127315,773159.3285420946,110323198.15195073,50496.38655030801,111146237.16632444,49.0,844.9733059548255,210.33778234086245,50330646.81724846,0.011475533367556467,23101770.20944559,26048.20379876797,16.339990759753594,7.294661190965093,4.955338809034908,5.33264887063655,4.703798767967146,13.080082135523615,37.20126283367557,26.27134496919918,1.068230184804928,7.8047592402464065,2.056930954825462,26.27134496919918,1.068230184804928,7.8047592402464065,2.056930954825462,7.902306468172485,5.620511293634497,0.22173631930184803,1.6297681724845998,0.43028187885010266,5.620511293634497,0.22173631930184803,1.6297681724845998,0.43028187885010266,32834276.180698153,0.007486309548254621,13863420.308521561,19075.086242299796,7.126330595482546,9.055441478439425,6.338809034907598,6.791581108829569,5.9866529774127315,7.1940451745379885,22.957154004106776,16.493555954825464,0.6142230492813142,4.673286960985627,1.1760981006160165,16.493555954825464,0.6142230492813142,4.673286960985627,1.1760981006160165,3.9464871663244354,2.867380390143737,0.10272442505133471,0.7777265913757702,0.19865148357289528,2.867380390143737,0.10272442505133471,0.7777265913757702,0.19865148357289528,49.0,0.33346919917864476
72,PORTSMOUTH,678.8382083155998,2985.3324372628344,5048459.166559854,632765159.4477954,199888.72060456648,358526147.13648784,9789.0,4404.034393126264,9317.961679329066,54342960.18296472,0.4717196575209588,16499100.865633463,21357.64697839157,407.79013347650897,1800.7098957492499,722.9784282646235,287.88109087410487,52.895555196801226,120.8674671780547,40.373311984280036,28.657526406537162,1.1967658663692273,8.190182168247636,2.328830174273399,28.657526406537162,1.1967658663692273,8.190182168247636,2.328830174273399,38.54562483109196,29.751967056143414,0.5907687290726359,7.152582215497211,1.050254988338691,29.751967056143414,0.5907687290726359,7.152582215497211,1.050254988338691,32281215.8274261,0.28617121577720045,10233454.744442156,14516.368461090655,47.134178645743205,1863.3126275004777,751.3070619161066,298.68014359957783,56.62608339733835,15.406520849334594,25.0866548014898,17.69595105820871,0.8182417770039118,4.953716108757203,1.6187121698205484,17.69595105820871,0.8182417770039118,4.953716108757203,1.6187121698205484,10.589181339769715,8.626167444667852,0.15258302246239194,1.5164554087619222,0.29396280671555525,8.626167444667852,0.15258302246239194,1.5164554087619222,0.29396280671555525,9789.0,0.04165799708616907
73,POWELLHURST-GILBERT,2350.166647919054,7300.079504447501,14681032.698748495,1862252896.6181958,610004.8736663727,1182379744.3304553,25112.73125972006,13410.559858831226,24036.248902734307,54564440.433448814,0.27504735580006534,19135756.543141134,22278.792650041563,93.68561310673708,5143.004278771176,1372.0165765846489,591.8018205685464,158.13506269936642,35.12176582375711,45.26346960825733,36.38644245695695,0.5318015047155571,7.415770947157305,0.929505967238922,36.38644245695695,0.5318015047155571,7.415770947157305,0.929505967238922,19.945912772052182,16.967732872041402,0.1453970552841906,2.5777825967683907,0.255021967340051,16.967732872041402,0.1453970552841906,2.5777825967683907,0.255021967340051,52307197.329249755,0.26486600808622396,18135512.6516948,21638.94879312088,69.5328336044043,5147.885460730741,1373.5540571445244,592.8018205685464,157.86632241942863,27.971843584254778,42.757218637806304,34.49150936675479,0.49582591751493515,6.899705056644084,0.8702321146106172,34.49150936675479,0.49582591751493515,6.899705056644084,0.8702321146106172,18.131037061321237,15.576140377484638,0.1212952122359791,2.218321677950351,0.2153068786619793,15.576140377484638,0.1212952122359791,2.218321677950351,0.2153068786619793,25113.0,0.0037305623823014806
74,REED,512.8804454320104,1228.8133955233584,4862087.130592395,718526627.6644146,256146.60062583192,598220025.9419978,4399.0,7510.605009635744,4317.0803311601385,98224706.93909918,0.22209977752005305,38427261.48146697,44824.575905661666,283.8219299954785,684.355459398925,277.8932796154072,149.23108442230878,43.52608880103947,73.80748328567779,90.84378941159657,64.34642958515093,2.727633259475941,18.44058387847104,5.329232982946096,64.34642958515093,2.727633259475941,18.44058387847104,5.329232982946096,31.8535968212032,24.010310606024582,0.6397875369447876,5.997278218757074,1.2061652732151997,24.010310606024582,0.6397875369447876,5.997278218757074,1.2061652732151997,66481327.08528727,0.14493441956404837,25058243.233225916,33998.589020134554,72.1333897728894,719.6301670449305,293.3913588079706,156.17206509311382,45.26133396874075,14.358470608602353,44.94776646739636,33.45984585945986,1.0944449900149245,8.271403730415404,2.1220285180120877,33.45984585945986,1.0944449900149245,8.271403730415404,2.1220285180120877,14.22855968645942,10.93218249077486,0.3031282955674151,2.3985328997359447,0.5947513142642941,10.93218249077486,0.3031282955674151,2.3985328997359447,0.5947513142642941,4399.0,0.0645196476461647
75,RICHMOND,841.1973718709548,4898.283578098948,9821656.425941058,1261699976.8038228,413863.74171865534,766338869.4526157,11692.0,8365.22795810568,11170.851281887197,129479194.50427082,0.8531458039331326,40868573.74452023,52891.12936934767,611.9428965462997,2890.115936436294,1150.9134537901764,504.29136859647286,95.80478234726635,257.1580369287386,108.9518693962741,77.85072683232148,3.1682145598418265,21.743162424175548,6.189650030953199,77.85072683232148,3.1682145598418265,21.743162424175548,6.189650030953199,58.19458312615454,44.653349279605216,0.9294848953916627,10.956539412485302,1.6552319391683896,44.653349279605216,0.9294848953916627,10.956539412485302,1.6552319391683896,72721808.16040285,0.4777153578462099,23734186.029560924,34806.45359652302,57.96821310353966,3031.691145175597,1210.5172237103732,530.3199222496653,100.80478234726637,24.950504616045905,67.76550941794362,48.95201801359193,1.9912875349711392,12.892724545933973,3.929498878712316,48.95201801359193,1.9912875349711392,12.892724545933973,3.929498878712316,14.76476125948088,11.90647898842322,0.23718548204668322,2.1588509413602246,0.4622335819322183,11.90647898842322,0.23718548204668322,2.1588509413602246,0.4622335819322183,11692.0,0.05233859874669002
76,RIVERVIEW CEMETERY AREA,0.9545893719806763,0.7169082125603865,2564.5787439613528,394332.36714975844,122.89178743961352,313955.55555555556,2.0,5.231884057971015,1.9507246376811593,63375.84541062802,0.00015528212560386473,23989.359420289853,25.1768115942029,0.16484637681159423,0.391304347826087,0.1642512077294686,0.0821256038647343,0.021256038647342993,0.057971014492753624,0.11119613526570048,0.077303961352657,0.003720338164251208,0.022821062801932367,0.007350927536231884,0.077303961352657,0.003720338164251208,0.022821062801932367,0.007350927536231884,0.015367922705314008,0.011772463768115941,0.000245143961352657,0.0029094975845410627,0.0004407710144927536,0.011772463768115941,0.000245143961352657,0.0029094975845410627,0.0004407710144927536,39903.188405797104,9.777004830917874e-05,14796.048309178743,18.483091787439612,0.025339806763285025,0.41739130434782606,0.17777777777777778,0.08985507246376812,0.022222222222222223,0.00966183574879227,0.07914985507246378,0.05574531400966183,0.002584038647342995,0.015704444444444444,0.005116067632850242,0.05574531400966183,0.002584038647342995,0.015704444444444444,0.005116067632850242,0.00454319806763285,0.003574222222222222,7.776541062801931e-05,0.0007416357487922705,0.00014957777777777778,0.003574222222222222,7.776541062801931e-05,0.0007416357487922705,0.00014957777777777778,2.0,0.08242318840579711
77,ROSE CITY PARK,752.0643042216687,4046.8570418651707,8623209.701453412,1149297397.4914968,386749.02736268146,805619472.815248,8982.0,6478.3910134840835,8878.557610109076,103606304.10282844,0.4591595721085112,41546817.83095307,46637.02963782811,248.06247009116055,2678.5522448698466,880.3070792602974,349.84996983391284,57.8129498861282,80.3347980149865,85.8868091512984,62.69328673409084,2.2647557774991838,16.517419798454224,4.411454649815442,62.69328673409084,2.2647557774991838,16.517419798454224,4.411454649815442,39.17793047696234,29.697584785671104,0.7884775480950831,7.1933935771078295,1.4984946190509363,29.697584785671104,0.7884775480950831,7.1933935771078295,1.4984946190509363,80720991.58031543,0.34709027598396663,32153776.541582853,38716.46081936832,92.94059118244944,2721.927038569116,895.7354923339796,357.2855435985906,59.88769426736017,12.021273096125684,69.60443498315637,51.38315667230475,1.7764416714586089,12.976531679849112,3.46832486648453,51.38315667230475,1.7764416714586089,12.976531679849112,3.46832486648453,25.124202045179445,19.25651328385599,0.5274777407782723,4.3092862605556785,1.0309082055646486,19.25651328385599,0.5274777407782723,4.3092862605556785,1.0309082055646486,8982.0,0.027617732141077773
78,ROSEWAY,531.0365866378656,3145.6172695004702,4530066.906700918,544372871.8765781,176937.65877286304,310801625.3119297,6200.0,3032.5838447839624,5947.6445377822965,13759121.969031272,0.1329328475349983,4651294.860230596,5278.6441007379135,7.6934186884493805,2234.834197908119,642.534063919416,230.8724129751007,32.41027939502432,4.966315302810948,6.249623570424847,4.936438226029836,0.11259445084449218,0.9830617071937202,0.21752678692887067,4.936438226029836,0.11259445084449218,0.9830617071937202,0.21752678692887067,3.2300788984753597,2.8342369703665264,0.01730826408583069,0.34700713163739055,0.031527751334369976,2.8342369703665264,0.01730826408583069,0.34700713163739055,0.031527751334369976,13297864.058398258,0.1313983800546508,4448241.315340236,5104.241535574484,5.261822494820916,2235.3803294761788,642.8617428602518,231.0908656023245,32.51950570863623,3.764825853079876,5.841590255157987,4.650931569430743,0.10085819690158775,0.8947604771151109,0.19504048448782801,4.650931569430743,0.10085819690158775,0.8947604771151109,0.19504048448782801,3.0324229613632374,2.6842200899362405,0.014405727718433091,0.3071524158740476,0.02664484359750609,2.6842200899362405,0.014405727718433091,0.3071524158740476,0.02664484359750609,6200.0,0.0012408739820079645
79,ROSEWAY/MADISON SOUTH,1015.2784443525027,2496.9573851882506,5718250.531237071,790468244.3111292,254912.3669838643,513118561.81216383,7130.0,6850.695490277201,7017.962350020687,45942561.8038891,0.271304589863467,15291162.121638391,20373.620190318587,99.63912046752169,1634.3591228796022,547.712453454696,227.3454695904013,43.27016963177492,44.27016963177493,35.34566988167149,27.0940901688043,0.7266526477451388,6.125454544062887,1.399503585850228,27.0940901688043,0.7266526477451388,6.125454544062887,1.399503585850228,12.45376979313198,9.984153299131151,0.1500419425320646,2.0558821253620194,0.2636929293338849,9.984153299131151,0.1500419425320646,2.0558821253620194,0.2636929293338849,37549277.691352904,0.21007810446834924,12310058.918907735,17637.608605709553,14.383520044683491,1656.115846090194,557.966487381051,230.848158874638,44.02151427389324,8.005378568473313,29.369884167563093,22.748295106743896,0.5921055912287957,4.88091878564336,1.1485835296648734,22.748295106743896,0.5921055912287957,4.88091878564336,1.1485835296648734,5.862316528754651,4.960992000413736,0.05794364055026893,0.7322638896565994,0.11111203278030617,4.960992000413736,0.05794364055026893,0.7322638896565994,0.11111203278030617,7130.0,0.013974631201615946
80,RUSSELL,510.93520199414826,1369.8359907538309,2919247.9104641587,376673912.9529068,126696.67096553165,255951587.9035846,3175.0,3672.404941266347,3048.61711880225,11692419.49988777,0.07066313194063233,3766979.0354528376,5935.413108453473,2.0797224971312462,969.5519900135068,280.7475299575101,103.70755642014154,14.262984212992684,1.565930149679259,11.878140310896544,9.31191198769015,0.2382822709001627,1.8595004622297129,0.46843865294967774,9.31191198769015,0.2382822709001627,1.8595004622297129,0.46843865294967774,1.478814311873137,1.3184388939880207,0.005955075736090384,0.14351429974088684,0.010905915700964386,1.3184388939880207,0.005955075736090384,0.14351429974088684,0.010905915700964386,11692419.49988777,0.07066313194063233,3766979.0354528376,5935.413108453473,2.0797224971312462,969.5519900135068,280.7475299575101,103.70755642014154,14.262984212992684,1.565930149679259,11.878140310896544,9.31191198769015,0.2382822709001627,1.8595004622297129,0.46843865294967774,9.31191198769015,0.2382822709001627,1.8595004622297129,0.46843865294967774,1.478814311873137,1.3184388939880207,0.005955075736090384,0.14351429974088684,0.010905915700964386,1.3184388939880207,0.005955075736090384,0.14351429974088684,0.010905915700964386,3175.0,0.0006550307077578728
81,SABIN,307.5085131337471,1860.0532007715606,3303114.3343059365,392018657.1829859,123077.49903534462,215022547.75897378,4149.0,2047.842918091924,3950.3596181184907,24404044.513211705,0.2145497307655556,7652172.1320935795,9071.42659907769,121.89453403099823,1198.0828404678043,416.2823559047561,163.55569828361322,24.02156567787456,58.11074043751267,18.714786259539498,13.31804542692149,0.5589052860572116,3.746898994217221,1.090911561802705,13.31804542692149,0.5589052860572116,3.746898994217221,1.090911561802705,11.414956246963127,8.991026948266779,0.1372180988535727,2.057577097249085,0.22913615494069026,8.991026948266779,0.1372180988535727,2.057577097249085,0.22913615494069026,13117728.929047532,0.12050025556265495,4579042.430047801,5655.523338081126,5.551926030347348,1234.085439129484,429.39613478738875,169.1472711846883,24.228952041510922,3.1954036284880045,11.916469236637111,8.536060323608435,0.36966436410837217,2.2794101306013683,0.7313321266015436,8.536060323608435,0.36966436410837217,2.2794101306013683,0.7313321266015436,2.6136240307808296,2.267485141775741,0.018532052070270318,0.29274308786531045,0.03486487411818416,2.267485141775741,0.018532052070270318,0.29274308786531045,0.03486487411818416,4149.0,0.029379256213786027
82,SELLWOOD-MORELAND IMPROVEMENT LEAGUE,2095.048334872726,4598.834126343043,10856962.312523415,1450753460.5101109,501417.6700165842,960423964.9805564,11621.0,7752.848003570672,11170.886216436878,187450770.6467538,0.8401290515399603,62237931.79821248,82706.17981374687,678.3958714081244,2668.742263369532,1071.4701255632183,493.66079250037234,109.99030827165987,254.97063663826196,111.90376307489944,80.68718836269447,3.0670496532544353,22.206968199065265,5.942581744335542,80.68718836269447,3.0670496532544353,22.206968199065265,5.942581744335542,68.98237511655307,52.763257317780464,1.178481952754242,12.885574861275371,2.155027116041346,52.763257317780464,1.178481952754242,12.885574861275371,2.155027116041346,115686263.3888007,0.491468827197109,37724874.485207066,60406.81629408104,111.74310799671754,2804.097772263727,1126.848808707256,518.3866586226402,116.14780993790873,33.35307681151371,74.42254609406537,54.29724386797589,2.0228805923680344,14.154879884471752,3.9474329850499217,54.29724386797589,2.0228805923680344,14.154879884471752,3.9474329850499217,23.662581819254406,18.73227958356551,0.41166743057296135,3.7176734001563134,0.8009577000991009,18.73227958356551,0.41166743057296135,3.7176734001563134,0.8009577000991009,11621.0,0.058376720713202344
83,SOUTH BURLINGAME,274.2699599487078,853.2720620260893,1826380.583588375,225708453.8856038,79731.26490983024,131274938.02410711,1747.0,1258.6101703019426,1687.6592661203865,26022774.632441312,0.20132289439676454,8012588.319095436,11872.044817952974,124.93843251126532,502.92096700107015,194.40783609446987,80.32400432594004,14.918278435618003,60.70097616899157,20.26160915389202,14.403660347224454,0.6000827042954855,4.08752707463873,1.1703704927639864,14.403660347224454,0.6000827042954855,4.08752707463873,1.1703704927639864,11.143113152484634,8.57068043816004,0.1630776075819917,2.1285280056175813,0.2808246339791262,8.57068043816004,0.1630776075819917,2.1285280056175813,0.2808246339791262,11250784.871105673,0.08467809666091658,3942856.6379174427,7172.890476486845,4.592445689718525,541.6019316255175,209.77945304596335,85.75789055597315,13.344313938576581,2.788472860059026,11.588943215039153,8.315642181848917,0.3531754684265293,2.2224674857254536,0.6976618623314988,8.315642181848917,0.3531754684265293,2.2224674857254536,0.6976618623314988,1.9699568659943636,1.5848988260667722,0.03318475486973967,0.2871102812830344,0.0647574105453115,1.5848988260667722,0.03318475486973967,0.2871102812830344,0.0647574105453115,1747.0,0.0715159888444564
84,SOUTH PORTLAND,954.6709322967836,1513.3498436370182,12821849.88389631,2189207907.1275296,815682.9004663284,1644773489.4333398,6624.496981891349,10320.401171421925,7454.857100320497,682209939.2038627,0.9270757280681161,251666523.8338351,290290.42299584387,1188.7598545136193,695.5501759663638,320.0100876231481,196.8100123506122,78.74054215866542,222.239025538229,406.06213724189087,284.23024928154945,12.660521765468834,84.31027235932082,24.860245194230224,284.23024928154945,12.660521765468834,84.31027235932082,24.860245194230224,173.98492391122892,124.81563867058269,4.751463592319819,35.14730921712943,9.2701130745987,124.81563867058269,4.751463592319819,35.14730921712943,9.2701130745987,352413880.2927526,0.4827159932083431,126991293.56456462,179311.38116383957,203.93380792601906,776.7636571168536,364.9781905832254,225.41378131595908,87.00590839340018,59.18830622757912,260.8897553426022,185.18136565549705,7.856698207584154,52.41823889473705,15.432864771767324,185.18136565549705,7.856698207584154,52.41823889473705,15.432864771767324,70.70638381679889,51.56596151323101,1.9332610148060203,13.40006049233333,3.807150042975625,51.56596151323101,1.9332610148060203,13.40006049233333,3.807150042975625,6631.0,0.17927308920428583
85,SOUTH TABOR,491.32289803220044,2471.6216457960645,4354543.141323793,567809766.0107335,173042.20930232562,354478056.529517,5995.0,5182.983005366727,5731.158318425758,37919630.608228974,0.33750379177101975,11224949.368515205,14355.945438282642,138.50315044722717,1583.6019677996424,556.3094812164582,235.68336314847943,43.127906976744185,52.898926654740634,44.18237275491951,32.15527070125223,1.2202561783542036,8.413682864042936,2.3931379286225414,32.15527070125223,1.2202561783542036,8.413682864042936,2.3931379286225414,15.374799991055463,12.09972657423971,0.2177375372987477,2.665043173524151,0.392307139355993,12.09972657423971,0.2177375372987477,2.665043173524151,0.392307139355993,27966479.49910555,0.24858466440071555,8151295.8774597505,11682.613595706622,26.217522218246867,1610.7871198568862,569.1949910554562,239.62611806797847,43.127906976744185,8.885509838998207,33.211635076923066,24.57606902862254,0.878753566475849,6.02663420822898,1.7302116962432914,24.57606902862254,0.878753566475849,6.02663420822898,1.7302116962432914,6.726905914132381,5.543751645796065,0.08733177465116278,0.9264335164579608,0.16938855694096608,5.543751645796065,0.08733177465116278,0.9264335164579608,0.16938855694096608,5995.0,0.023103111000371504
86,SOUTHWEST HILLS,1079.0905417949348,2049.8725057577585,9020525.142430278,1623877980.403837,495753.79016183206,1474285010.1281133,5409.647168304886,12047.9171672882,7968.491351136276,326562943.98166394,0.6893968775943465,139001566.28461772,112288.42497118056,788.7596753854529,925.5503081711081,473.6899553377675,278.6933814323266,75.94170056552636,295.99716025103015,248.30493305298356,180.38428649331553,6.525775359954879,48.62117558955289,12.77368533679662,180.38428649331553,6.525775359954879,48.62117558955289,12.77368533679662,130.71980564321362,97.10887136467122,2.8449526171003128,25.35010549320019,5.41585058244709,97.10887136467122,2.8449526171003128,25.35010549320019,5.41585058244709,150156046.5864601,0.2462294076931443,61324161.889956295,62554.09662268977,115.852541170999,1074.4606714534366,553.5017631508653,322.6278648019197,74.41320937602102,24.868996975515028,134.20783852128324,100.09280124563068,3.2230497639945366,24.55909039676346,6.332763463523346,100.09280124563068,3.2230497639945366,24.55909039676346,6.332763463523346,51.84651393020506,39.372777967436,1.1249363204992455,9.146021776583943,2.202906861830613,39.372777967436,1.1249363204992455,9.146021776583943,2.202906861830613,5428.0,0.1453131310584843
87,ST. JOHNS,2337.455376009515,4619.497057257465,12436374.102353113,1673003617.3017073,616681.1992523582,1515874196.5890298,12207.0,14389.308393415735,12083.607652377355,452619371.5307926,1.4609069662173346,244223053.49527013,222573.22020415767,718.3543070123538,2473.3284830493444,1125.1056836602174,540.115073716048,155.22968253523203,325.7181342966243,434.50778053150975,314.55246596994266,11.087827479874813,87.61540126512621,21.252014228749644,314.55246596994266,11.087827479874813,87.61540126512621,21.252014228749644,89.93216669143627,68.54641382712025,1.5471310700242646,17.02483379659447,2.8136685565018005,68.54641382712025,1.5471310700242646,17.02483379659447,2.8136685565018005,345182216.2638228,1.0872737189301418,186901996.0947685,187429.91800220267,142.91049734266605,2600.725536665742,1183.047156309985,571.1776144345885,166.14334297771427,98.40340686943853,336.68050479522185,246.2313760546498,8.246134835653313,66.42833599096858,15.774373650947576,246.2313760546498,8.246134835653313,66.42833599096858,15.774373650947576,41.85575099957806,32.4133250643627,0.7507000388185894,7.272146081248317,1.419640845006394,32.4133250643627,0.7507000388185894,7.272146081248317,1.419640845006394,12207.0,0.058847735480654854
88,SULLIVAN'S GULCH,207.93474320241688,644.4791540785499,5115183.616918428,737654549.8489425,333720.5486404833,498393161.93353456,3139.0,3569.7764350453176,4670.520241691843,123795740.18126887,0.20039702416918437,34532152.349244714,73003.59577039273,258.01022779456196,332.3933534743202,148.12990936555894,92.41993957703927,30.46042296072507,41.07552870090635,62.223160120845904,44.999099516616305,1.720911598187311,12.125598489425984,3.377484610271904,44.999099516616305,1.720911598187311,12.125598489425984,3.377484610271904,55.059201510574034,42.15614362537764,1.0427558217522659,9.849471510574016,2.01081683081571,42.15614362537764,1.0427558217522659,9.849471510574016,2.01081683081571,92731598.79154079,0.1430278694864048,23707198.8592145,59901.19758308155,110.13791540785502,350.2966767371602,155.41812688821756,96.7274924471299,31.114199395770388,10.922658610271904,46.32850513595165,33.992088157099694,1.2307751933534745,8.682656978851963,2.422989806646526,33.992088157099694,1.2307751933534745,8.682656978851963,2.422989806646526,37.017867220543806,28.960823595166172,0.6452277824773415,6.155170332326283,1.2566433172205445,28.960823595166172,0.6452277824773415,6.155170332326283,1.2566433172205445,3139.0,0.08219503911900668
