id,name,acres,buildingcount,buildingsquarefeet,buildingcost,buildingweight,contentcost,permanentresidents,dayoccupants,nightoccupants,buildingloss_wet,contentloss_wet,debris_wet,displacedpopulation_wet,buildings_nodamage_wet,buildings_slightdamage_wet,buildings_moderatedamage_wet,buildings_extensivedamage_wet,buildings_completedamage_wet,casualtiestotal_day_wet,casualtieslevel1_day_wet,casualtieslevel2_day_wet,casualtieslevel3_day_wet,fatalitiestotal_day_wet,casualtiestotal_night_wet,casualtieslevel1_night_wet,casualtieslevel2_night_wet,casualtieslevel3_night_wet,fatalitiestotal_night_wet,buildingloss_dry,contentloss_dry,debris_dry,displacedpopulation_dry,buildings_nodamage_dry,buildings_slightdamage_dry,buildings_moderatedamage_dry,buildings_extensivedamage_dry,buildings_completedamage_dry,casualtiestotal_day_dry,casualtieslevel1_day_dry,casualtieslevel2_day_dry,casualtieslevel3_day_dry,fatalitiestotal_day_dry,casualtiestotal_night_dry,casualtieslevel1_night_dry,casualtieslevel2_night_dry,casualtieslevel3_night_dry,fatalitiestotal_night_dry,injuriestotal_day_wet,injuriestotal_night_wet,injuriestotal_day_dry,injuriestotal_night_dry,total_population,displaced_percap_wet,displaced_percap_dry
29,FOREST PARK/LINNTON,3314.4777370501565,546.739417834591,7821036.540980544,1044877636.7369988,530350.2944709687,1197557449.8280199,515.7165275424816,9356.88379074901,998.9181867652342,608827947.9028697,335938194.2972432,361153.7181292674,90.76856994301555,146.69093895990554,77.98944915036707,66.50251039581087,60.11201396375584,195.44450536475176,639.9124410698702,447.0366882755788,135.9362638410596,19.40050412577648,37.53766161168438,42.75305875660968,30.05398162534011,9.026987834283075,1.253398650998511,2.418667048986088,482832054.56132245,256823533.74086142,313385.22802197235,3.1275031083731193,178.85123055598336,96.13208891626881,82.6136372503722,75.21179937368447,113.93066173828225,520.7534561651009,366.7491914297449,109.14315115159916,15.306521151599158,29.553363794239946,28.701696409466606,20.061293605010526,6.029500231326043,0.8870168897479337,1.7238951226243646,602.373456242415,40.33436811062169,491.19886373294327,26.9778107260845,518.0,0.17600477218667107,0.006064384097357622
30,FOSTER-POWELL,567.9999999999997,2996.0,4700110.999999997,576029400.0000001,186397.99999999997,351068200.00000006,7335.0,3675.9999999999995,7038.000000000004,18031289.999999993,5928484.000000005,7835.999999999998,32.83694800000001,2125.999999999999,602.0,218.0,34.99999999999999,15.000000000000014,8.120601,6.471846999999999,1.2737243999999994,0.12931963500000002,0.24571272000000008,5.491055000000002,4.613316999999998,0.7537872999999998,0.045233450000000015,0.07871020999999996,15860420.000000004,5180632.000000001,7126.999999999998,7.098308,2131.9999999999995,604.0,219.00000000000006,34.99999999999999,5.999999999999998,6.831701000000002,5.537666999999998,1.0040774,0.09959963499999995,0.19035941999999995,3.5380550000000013,3.1256369999999984,0.3617833000000001,0.017737380000000007,0.03289461000000001,7.874891035000002,5.412337750000004,6.641344035,3.5051576799999986,7335.0,0.004476748193592366,0.0009677311520109067
31,GLENFAIR,190.1187969924812,572.9255639097744,1729723.0812030076,248058784.96240595,62588.47819548872,139795550.37593985,3417.0,1804.415789473684,3255.1421052631576,5649534.203007517,1491436.5736842104,1025.1,4.989573624060149,411.92406015037596,113.9,41.106766917293236,5.138345864661654,0.856390977443609,1.7213287368421055,1.4862579774436089,0.201085739849624,0.011665843533834586,0.022324314360902257,1.8809257593984965,1.6502654135338344,0.20045372330827066,0.010408575939849622,0.019791880601503758,5649534.203007517,1491436.5736842104,1025.1,4.989573624060149,411.92406015037596,113.9,41.106766917293236,5.138345864661654,0.856390977443609,1.7213287368421055,1.4862579774436089,0.201085739849624,0.011665843533834586,0.022324314360902257,1.8809257593984965,1.6502654135338344,0.20045372330827066,0.010408575939849622,0.019791880601503758,1.6990095608270679,1.8611277127819554,1.6990095608270679,1.8611277127819554,3417.0,0.0014602205513784459,0.0014602205513784459
32,GOOSE HOLLOW,492.4868395999167,742.2151578337185,7174596.741525568,1201069221.101869,583969.676700586,814931608.6807599,6356.155358898722,4936.708723254572,6309.090176555895,358171911.6286431,106779391.7245216,203558.02384543518,1603.3312378958544,252.90430365180998,148.39064477740632,124.45788728588262,66.78931190483398,149.6730102137856,168.7789628190659,117.82267235979995,34.82406576203989,5.4301596993481205,10.701877834016805,208.38854583079936,149.39422321194343,41.883032030096956,5.786826980683327,11.324509022047382,249926598.949451,69801978.89230281,160468.8802721293,914.7155559965911,296.691693114116,174.50924265289072,143.66614916123396,74.79449433267295,52.553578572804675,124.94204445261502,88.05963540405553,25.12838205302316,3.9505213999697517,7.803343675877932,142.56924244279253,102.99886873228114,27.825963670108713,3.956962385091725,7.787525273237836,158.076897821188,197.06408222272367,117.13853885704842,134.78179478748154,6360.0,0.2522485916979931,0.14391019481862952
33,GRANT PARK-MULTNOMAH COUNTY,339.52656206444897,1783.3511080504259,4462741.629161877,584029992.1199967,198601.18580418793,369053905.4344331,4164.0,4452.129714564314,3996.7464675250585,68608703.7113169,22284052.279568095,31102.440596565186,218.084759697944,1038.6761490636661,419.8466292029863,193.78086077168055,40.23090120288172,90.81656780921048,124.7998364557125,89.1591816321293,24.718064037664828,3.6827323395632954,7.239600311334154,21.45904666554162,16.57255216714536,3.985360611643478,0.3248435439920461,0.5762929156150784,43669102.23384257,14378474.021187676,22961.273046202907,28.937059359384527,1087.7482652990798,440.14873221895823,202.99039748675835,41.7015823413152,10.762130704313622,97.07168112377299,70.1959581881648,18.62687736250562,2.7772000780161052,5.471916779925132,6.757905600040987,5.420401074768564,1.023144270529388,0.10688963154367183,0.20747152441820177,117.55997800935751,20.88275632278088,91.60003562868644,6.550434976841621,4164.0,0.05237386159892988,0.0069493418250203
34,HAYDEN ISLAND,3190.9999999999995,749.9999999999998,4088569.000000001,534120000.00000006,212211.00000000006,380513000.0000001,2270.0,3224.999999999999,3692.0000000000014,216515000.0,71266194.0,90534.0,801.1179999999999,57.99999999999999,73.00000000000003,154.0,179.0,286.0,121.88500000000005,88.53699999999999,24.6966,2.9791000000000007,5.672160000000001,121.35699999999999,91.34659999999998,23.3823,2.3080500000000006,4.319889999999999,110691000.00000001,31618379.000000004,49986.0,315.957,77.0,96.99999999999999,205.0,238.9999999999999,131.99999999999997,56.33109999999999,42.61769999999999,10.554699999999999,1.1012899999999999,2.05745,53.756299999999996,42.64740000000001,9.194359999999998,0.6830199999999998,1.2315199999999997,116.21270000000004,117.03695000000003,54.27368999999999,52.52477999999999,2270.0,0.3529154185022026,0.13918810572687224
35,HAYHURST,702.7812354129627,1891.3471975029195,4545352.151963133,613285215.96001,174831.01142314597,374927398.375978,5043.658200290274,3394.445190805429,4840.379523270856,83395365.43499999,26545307.71076352,27788.75904837818,357.7918075399733,1028.1652128392395,467.12338525933956,221.85088620035148,50.691197445243894,123.51651575874422,62.58020680743982,44.159179336149606,12.70789889139036,1.9295371020012273,3.7836235825595366,35.155644551718964,26.932846533297784,6.58630630834596,0.581985547998863,1.0544618415566878,50749865.3249476,16932418.845978014,18687.490679875038,62.27292754967441,1096.8360865050108,497.1790087048844,232.3304392063091,50.29291346263848,14.708749624075859,45.48278691540807,32.12536997921737,9.031494609391933,1.4527317584496189,2.873214846551581,12.333374403983441,9.64442079594266,2.000564977820842,0.2330464078801967,0.45534187329737424,58.79661532954116,34.1011383896426,42.609596347058925,11.87803218164369,5382.0,0.07093894814668084,0.012346777889526784
36,HAZELWOOD,2641.44554533561,7029.897915432046,20797496.35894207,3084768596.0166087,1117884.9598984432,2364529328.4509907,23373.0,28172.320756278077,23769.697249533616,103372959.36314614,33581476.542296425,58093.102340133046,41.617747072257195,4937.670542026046,1391.6759465358207,565.9815219854794,118.48426598073102,16.08563890396551,84.43461598037132,66.36891677619508,13.246195003969197,1.630395731692525,3.1890427154745096,18.868476215697015,15.905247564469553,2.3715315071403054,0.20198483126794645,0.38971717779265,103372959.36314614,33581476.542296425,58093.102340133046,41.617747072257195,4937.670542026046,1391.6759465358207,565.9815219854794,118.48426598073102,16.08563890396551,84.43461598037132,66.36891677619508,13.246195003969197,1.630395731692525,3.1890427154745096,18.868476215697015,15.905247564469553,2.3715315071403054,0.20198483126794645,0.38971717779265,81.24550751185681,18.47876390287781,81.24550751185681,18.47876390287781,23373.0,0.001780590727431532,0.001780590727431532
37,HILLSDALE,1290.6992843156052,3055.0824977995335,8851090.862202127,1212563622.4266148,383052.6351585849,758985904.6729836,8274.034473582416,9099.934208546914,7937.706215451607,174718289.2373714,52507758.868252695,64296.62460941012,690.5591376094666,1671.396253367819,711.9932941597757,342.4902455692017,83.20100664680021,246.0016980559363,159.8196236619174,112.65512156667677,32.418100604214416,4.980045203800341,9.766396496284447,62.9784960253232,48.19969178260219,11.954047677222892,1.0123729745313252,1.8123687919697729,88951023.18554655,27479825.592166513,39818.3052048747,58.16143707720319,1826.9152502483557,773.2462907818267,363.8719590145672,73.27858593950845,17.77041181527542,107.7975931324409,76.76234755995709,21.06838285935812,3.3522655349447694,6.614640524162029,13.54322086497332,10.854711269024584,2.0364307286704655,0.2210273675215041,0.43105372975019135,150.05326737469153,61.16611243435643,101.18299595425997,13.112169365216548,7871.0,0.08346099352308772,0.00702939264549873
38,HILLSIDE,568.3307259992451,827.0626738805241,3153462.091847363,458539607.90378743,126702.6495722015,247511709.01312754,2198.0,950.8020208586726,2091.0194256874825,86009616.6963749,22423924.741276268,22936.86915446882,330.9713151518964,357.70923331795495,188.26908316906432,111.02844999930096,29.022934753736237,141.0329726404675,16.59943056382726,12.17959203190314,3.315698872869745,0.38243318168155577,0.7217256635280794,28.539205664835244,21.809462937829412,5.479095793943716,0.4497190453382544,0.8009086168826627,27751882.95201946,7224085.601759425,7407.309101902726,32.910579399264634,430.15083043241196,226.6202134798473,130.2609570943254,27.57987669336912,12.450796180570117,5.239119115044248,3.8588583242461096,0.9657846239427362,0.13984205308616085,0.2746397266661075,5.353412983545135,4.317197333668861,0.8246346565798486,0.0730907649890254,0.13849440692586218,15.877724086454446,27.73827777711138,4.9644850012750075,5.214922755237736,2198.0,0.15057839633844242,0.014972966059720033
39,HOLLYWOOD,109.4374895294864,449.1663189606847,1974935.2171329947,329705026.9530885,130784.00340420709,306339319.0751713,1274.0,2513.5712092990857,1499.7168626579833,61406174.97373861,26013059.69442746,30985.401119974646,117.18864651872319,270.95217571046976,98.02440540510116,48.33260403210105,14.465513208688769,17.391620604324,85.03279493732119,60.484011739048995,16.918991262386083,2.5686141136596334,5.061246111720988,25.213447218496853,18.47610534527691,4.841707825078128,0.6416597647159744,1.2539902496193152,49970673.03247407,20175832.122819535,26600.41332809329,80.3571877765032,277.7827735173098,100.41870353873776,49.86618806325029,15.486513978472146,5.612139862914761,70.26776429563998,50.59845484291429,13.620421181062348,2.0366879636343427,4.012263098615835,20.120464104370907,14.883219497907618,3.753187867481329,0.5009150396221927,0.983126646637984,79.9716171150947,23.959472935071005,66.255563987611,19.13732240501114,1274.0,0.09198480888439811,0.06307471568014379
40,HOMESTEAD,506.28481884591406,585.177390251726,5381547.4004088165,1357639424.6873958,456822.47661863716,1745999724.2144988,1960.5405767940983,16708.70279720031,6526.214828027905,292925004.1495349,168445512.2245996,117066.63375516442,282.7053736224345,290.9191138346516,126.12003445202855,71.64114129812458,24.584334568741546,71.91276609817974,356.248191539751,258.37107009270187,69.62975559328397,9.524914462922464,18.72250689652443,127.11494495442075,92.66210949393783,24.825600336141978,3.259782650936372,6.3674450527434665,160661417.85893872,80881503.5311409,76386.5391991397,71.65937299640898,333.4805709477792,143.8937947230929,78.2127967522349,21.690303716964213,7.899924111654728,199.78355683239772,149.2951850194685,36.48829886442231,4.72263321185615,9.277210750336803,66.0544063512357,49.45298022513305,12.010826345735781,1.5487723127293986,3.042038470992729,337.52574014890837,120.74749248101612,190.50611709574696,63.01257888359823,2019.0,0.1441976651586156,0.036550823708830005
41,HOSFORD-ABERNETHY,804.2814816892027,3248.3041710094444,10420543.836397571,1387740915.78417,635777.0728643694,1130544307.1388862,7251.0,9798.690310412941,7187.691036629712,229859468.21552566,92990025.88377994,144494.73809045876,410.2637061911862,1753.801204044318,733.9641669041928,404.19565042065244,141.89613233204045,214.44701730824073,207.29294725963442,145.8562342403115,42.32492531050759,6.462045014988686,12.649729443608969,46.807571126420555,35.28142998214235,8.957367533417315,0.9024061262267866,1.6663640071444075,165555767.91373992,65464459.650304124,117792.55541923532,53.329466206875885,1844.3911617191075,774.4406514762082,427.7713163702537,148.3149221409576,53.386119302917706,151.00997121532436,107.69746705651161,29.81444954328927,4.557116781228171,8.940825114534828,17.143592065240245,13.084449964506836,2.906557630557612,0.3890923659295422,0.763490896493058,194.64320456580793,45.14120364178643,142.0690333810291,16.380099960993988,7251.0,0.05658029322730468,0.007354773990742778
42,HUMBOLDT,384.02528056329595,1735.1378882335882,4233476.19105599,580170852.5407599,211390.74118404335,433326292.6592435,5110.0,6734.934947636984,4913.049286484219,19468242.762029003,7375546.679213211,10913.656589785845,12.124977522952793,1195.5679436286894,362.24776700193644,145.06685646527495,26.835330260467686,5.419990877218445,25.8271195133535,20.122312116492207,4.147061421398123,0.5271684411908802,1.0305655139630758,3.9522204237739174,3.3190653024091605,0.5078593409772778,0.043074567542669306,0.08222488152991952,18937814.651905295,7117726.952326702,10724.912069388358,9.0158422544776,1197.4211566668932,362.28599878210366,145.0859723553586,26.835330260467686,3.509430168763133,25.465387269630472,19.873658149945012,4.068105832800168,0.515583944497172,1.0080299826056294,3.69367367239449,3.1247328306475053,0.4552303182475178,0.038827971168258674,0.07488115329681692,24.7965419790812,3.8699992109291093,24.45734792724233,3.6187911200632827,5110.0,0.002372794035802895,0.0017643526916785908
43,IRVINGTON,499.11355933136554,2093.7322126000236,10308406.351164265,1478191155.6385386,579639.535444329,960917915.3851056,6746.0,6866.978618157362,9866.959125052234,231603603.6364952,66049256.465291984,122313.45513151833,465.03915731351043,1177.6271549906567,491.331354836967,248.4981100947232,58.44502582298138,117.83056685469504,126.75623558328054,91.10414292038405,24.990817679272283,3.5985468816672603,7.062462040766791,100.7188111847405,77.78632638113899,17.878615821702763,1.7404452909013661,3.3132619990728513,168208784.5734989,44743145.26569587,98927.32575388959,150.60033862134011,1236.7256572423687,515.8179454218381,260.7383856237207,61.926539164120946,18.523685147974533,94.12705460914059,68.50083229317673,17.919744663134853,2.5952890788396177,5.1111610984727065,64.17378830079583,50.677960099436405,10.45481476974752,1.0336060371863818,2.0074241235121764,119.69350748132365,97.40538749374318,89.01586603515129,62.16638090637026,6746.0,0.06893554066313526,0.022324390545707104
44,KENTON,699.570544531192,3291.7695470504095,5533511.640797815,696827266.6816031,250062.46409270266,448066726.9951891,7272.0,4587.3441687863615,6983.505982806012,69174298.81072217,25869350.0115112,32671.710854620796,267.7459531388375,1974.1544510936549,797.4500996887976,334.521937420699,64.61754603958599,121.02551280767425,52.478419177121246,37.53232701779931,10.536195984578463,1.499093461186029,2.9107999933460573,28.470585066378828,21.917604296542887,5.276541800759531,0.4569122313433163,0.8195206863706694,43095239.67780703,16422702.16969636,23124.857235341613,26.051459053748847,2033.3668756389145,824.4506379804585,347.37417466173923,68.30578480298836,18.272073966310057,34.369924522505734,24.82984544785401,6.626272562911201,0.9849879589388097,1.9287812660978945,8.742538619489627,7.103213304974565,1.2656011563409018,0.1278302376959328,0.24588582922342864,49.56761646356384,27.651058328645753,32.44110596970401,8.496644699011402,7272.0,0.03681875043163332,0.003582433863276794
45,KERNS,502.0576038888032,1512.1265471044278,7988666.143755095,1178163620.0203884,571184.2986912195,954040922.4754031,5340.0,9575.421015926251,5369.638187191156,227876943.16506165,86132496.0067117,146150.28060401633,386.69409589130316,748.3009154860143,332.178747264894,218.74447619383596,94.93697157841511,117.96543658126905,240.95715786765308,167.86435337579258,49.63333624740283,7.905902020310564,15.553210495697558,53.626641364663044,39.09640688446208,10.500329311047253,1.3735605774490671,2.656309412780081,165513467.90507376,59865243.845270135,119682.6196133448,126.26641336785067,786.2170663381373,349.62566201099366,231.64692505786795,100.83977411800466,43.797119579424574,173.2034705982543,122.73468592398422,34.41236006898031,5.410659474063642,10.645598723864424,28.792687330635996,21.213284741703767,5.292168848152889,0.7699495204132305,1.5172698252987475,225.40359164350596,50.97029677295835,162.55770546702817,27.27540311026987,5340.0,0.0724146246987459,0.02364539576176979
46,KING,392.4963056979975,2298.3681551690456,4984762.645561126,650350190.8717186,233933.54467493857,411187945.25569034,6069.0,3857.580170231612,5792.630384819394,33589909.43361507,11145171.279602276,14201.275941097414,108.03789832235601,1550.2313250185703,484.19478320758446,187.46962416380788,32.63205768681491,43.84036509226738,17.185437155282308,12.904135070844491,3.09191195913699,0.4038218918332593,0.7855525812209729,11.988090705741765,9.346608727901268,2.1102623757885373,0.18801499397707758,0.343203801517476,22561433.42765422,7744703.593218616,10465.672661339253,9.827308207138934,1574.090944230027,493.42991962139934,191.5577806060092,33.11731237850392,6.1721983331052055,11.938595225911358,9.137020021167789,1.9916744971105078,0.27284625701342674,0.537048948293797,3.8673539940984054,3.3317033834739944,0.446539392492202,0.03072674987348557,0.05838333773431161,16.399868921814747,11.644886097666886,11.401540775291725,3.808969525839686,6069.0,0.01780159800994497,0.001619263174680991
47,LAURELHURST,420.18246839167335,1948.3412782475546,4527395.7818838535,556027576.9877731,175274.07939647522,308168897.65781397,4633.0,2547.569858871951,4441.958106328818,51119706.061873995,15525858.495166661,18424.792480973243,235.68666331450981,1142.4395633190613,465.28357602416173,207.29639491145772,33.611402730231205,99.71034126264253,34.050450517567036,24.238039025042823,6.859535983718746,1.0017548854977187,1.9510966639377354,21.839759773154782,16.97261424314598,4.051267744919421,0.2996735105698115,0.5161991673581647,25750618.432558607,8575780.809333108,10544.492078818439,15.2638441976573,1199.2631197719065,488.96286911600725,216.9509533702002,36.36758638850689,6.796749600933703,20.60124872944118,14.752530216435352,3.971170116415523,0.631357292460687,1.2461484675122645,4.771275258409652,4.01395866085379,0.613273923191685,0.04935070302367092,0.09468575936737837,32.099329894259306,21.323555498635212,19.355057625311574,4.676583287069145,4633.0,0.05087128498046834,0.0032945918838025684
48,LENTS,2396.3619159515774,6904.015994237322,13315476.742029108,1749355919.4171114,597946.1553965687,1195964765.027845,20483.0,14523.641643762809,19786.690491343168,47393288.4343341,16056090.680632796,23354.417430711484,34.605829328820164,4981.91163189709,1318.6204463280394,490.671168178438,97.59629761729926,15.216450216450214,29.374110242883475,23.390750236062427,4.44930264685442,0.5198777523816752,1.0142136372046573,11.830906849477932,10.20398769718416,1.3786616930882798,0.08711351551580894,0.16115045493741945,47028377.90042356,15903772.934601048,23277.059566353615,32.44131094498179,4981.98378196924,1318.6925964001891,490.671168178438,97.59629761729926,15.072150072150068,29.139726476649706,23.216160149482352,4.402630869076644,0.5153564215014445,1.0056155393691593,11.668391394932478,10.080378086794546,1.346407144747732,0.08468259892129235,0.15692235825632275,28.359930635298547,11.669762905788254,28.134147440060453,11.511467830463582,20483.0,0.0016894902762691092,0.0015838163816326606
49,LINNTON,2259.248372093024,371.3079069767442,5345727.05860465,714112186.0465119,362923.53488372086,819506009.3023255,346.0576744186047,6406.760930232557,676.9004651162792,416764800.0,230048629.11627904,247335.4158139534,60.95729860465116,98.73488372093021,52.76651162790698,45.32093023255814,41.112558139534876,133.3730232558139,438.31166511627913,306.1985637209302,93.11088000000001,13.288873674418605,25.712441302325583,29.189754418604643,20.513547906976743,6.164909023255814,0.8571094325581393,1.654171869767442,330706827.9069767,175917680.3832558,214670.35534883718,2.093681302325581,120.42418604651164,65.06790697674418,56.32744186046513,51.47162790697674,78.01674418604652,356.72427906976753,251.22880744186048,74.76496744186048,10.485191441860465,20.244471069767442,19.65406883720931,13.73651497674418,4.129287069767442,0.6075367813953487,1.1807364837209302,412.5983173953489,27.535566362790693,336.4789663255815,18.47333882790698,348.0,0.17614780168381663,0.006050093545369503
50,LLOYD DISTRICT,290.42012514454893,319.51924755856135,6508102.919056846,1090319206.5218048,494115.6554898317,958861428.4647845,1142.0,6236.126219205785,2303.4076412644017,198104224.91932505,74758051.5728896,115332.07709951627,106.83417864520582,123.55279108065075,58.45036598877514,55.60936222898971,38.213221912102156,43.69350634804353,159.86010331963018,112.44412708220067,32.54346333428186,5.009746693692523,9.862842066737704,32.63225276792255,23.84621129231272,6.260487307000708,0.85276993120077,1.6727877242612113,145801815.40089244,50184371.33683923,92420.72198414957,50.04730010655753,130.28085445816103,61.80034933916171,59.4006066513692,41.94827298100732,26.089164128861952,120.74153527266013,86.371258002894,23.7752829411088,3.57058625028607,7.024024426066634,21.57010748618082,16.192161484449258,3.873578763251578,0.507498975567449,0.9968649014040164,149.997337110175,30.9594685305142,113.71712719428889,20.57323922326829,1142.0,0.09355006886620475,0.04382425578507664
51,MAPLEWOOD-MULTNOMAH COUNTY,394.94395113452333,1081.7436562851503,2328321.102307441,304585849.6016083,79564.99239173719,166747359.71571872,2557.0,1731.872373700709,2437.9715974996075,32546191.931467984,8522622.374224568,7738.017296672653,154.02948814258326,608.5935054610575,270.10307143029854,119.67812132096985,22.449208227760604,60.91974984506356,17.564656653333554,13.23771056436336,3.253981285140091,0.3673077555477992,0.7056186827721215,14.138960796574803,11.026892363223514,2.5916055925443287,0.19000346966814566,0.3304588657654211,17394979.436510775,4385119.2408232065,3746.101444055184,20.72437555926218,642.9729940457702,285.2998482563116,125.79851587522509,22.47915544294464,5.193142664898564,10.40823768989711,7.97773167247252,1.787779968294269,0.21711760459376067,0.42561394404424097,3.9459740573708113,3.264196216316074,0.5522509566233341,0.04444177586699003,0.08508485090410763,16.85899960505125,13.808501425435987,9.982629245360549,3.860888948806398,2557.0,0.06023836063456522,0.008104957199555018
52,MARKHAM,381.6946363407789,993.3717594134155,2026890.755310315,248791219.97050768,71615.179218114,130992051.15747127,2248.0,1078.5136799472673,2138.8869071807662,25974638.55463213,7339717.610250277,7156.744952669597,163.27489222204855,595.4708726054487,225.39728725103114,88.75103868657283,16.47153448357876,67.28102638678416,12.356006068593404,9.091771869377606,2.416539129881691,0.2917659540803359,0.5559299814171258,13.873333852470488,10.719788175322954,2.6434296022778394,0.18943002342844717,0.32069413978268113,8117605.213520255,2762547.943087994,2211.2924468424876,6.750609312557334,638.8079017647818,242.94791820980308,94.6012490061635,14.739207784882815,2.2754826477843397,4.888964183395966,3.682739248713958,0.856621508663536,0.11804802185815146,0.23155667489348114,1.906526976472747,1.5948498598693908,0.2481822015480065,0.02179533605604899,0.041697748327296696,11.80007695333963,13.55264780102924,4.657408779235644,1.8648273974734473,2248.0,0.07263117981407853,0.003002940085657177
53,MARSHALL PARK,250.67173050559057,515.597676938851,1157770.0866169073,143927463.05576944,40122.51616175132,75080005.52624588,1182.0,579.3991330418697,1124.7747008290141,15999807.565795485,4500512.618807199,4132.15249030692,94.85158551901579,307.9200173122804,115.69135731810341,45.16542453833975,8.697354581257306,38.123523188870124,5.565840509847436,4.0999581559474665,1.1006324482083534,0.12655218128199122,0.23869789735650446,7.872903520162702,6.094838537155047,1.5004711313392782,0.1036997303988094,0.17389920992687832,4850822.524310736,1661887.3167489492,1115.0871407553104,3.5677956284533336,332.75413687034927,125.68621171340753,48.402836429196554,7.257164890382049,1.4973270355156192,1.8977884133484215,1.420573483616437,0.338150467091059,0.046882572016136714,0.09218307535373617,0.9368365551076748,0.7987193913645638,0.11574809797738303,0.007814038539586586,0.014554193755365324,5.327142785437811,7.699009398893133,1.8056065227236326,0.9222815278815333,1182.0,0.08024668825635853,0.0030184396179808236
54,MILL PARK,631.1654099190267,2401.7832235445376,5562019.139996712,772890280.9889184,276387.40068557305,498340975.5381065,8650.0,7305.35727925132,8320.897366461468,22985667.41217981,6728276.617638918,12275.01644423156,24.600511051840066,1647.9317022311654,461.91792484666075,218.47436274354763,63.24845882880735,10.210774894356877,21.730521519637843,17.044739961845536,3.4236889310682272,0.4269187716787122,0.8351459621838321,6.661126326828706,5.696384265598942,0.8207993984857839,0.05083003366902508,0.09311814552665693,22985667.41217981,6728276.617638918,12275.01644423156,24.600511051840066,1647.9317022311654,461.91792484666075,218.47436274354763,63.24845882880735,10.210774894356877,21.730521519637843,17.044739961845536,3.4236889310682272,0.4269187716787122,0.8351459621838321,6.661126326828706,5.696384265598942,0.8207993984857839,0.05083003366902508,0.09311814552665693,20.895347664592475,6.568013697753754,20.895347664592475,6.568013697753754,8650.0,0.00284398971697573,0.00284398971697573
55,MONTAVILLA,1387.687494469825,6537.23592129762,11536728.595298745,1493640336.3961356,519099.116410433,1008383761.0403153,16042.0,12405.59832842766,15514.698449909722,61716133.463977545,20544363.05209701,30569.66395980692,126.08944082734621,4488.984398415524,1354.0863955490072,537.0088668091628,102.40670540217938,54.74955512174485,49.74684046405603,37.79811325964875,8.631194620056911,1.125684993767096,2.1917980458323223,19.036613733609133,15.451284936736654,2.927034977376255,0.23303818659889486,0.42527654282748806,53434725.59045613,17879271.017212782,27583.44701262206,35.917848550048305,4510.629977539188,1362.583123041753,541.6574795347359,103.1308567909222,19.23448439102122,43.084543289078276,33.15342254497587,7.189504361837138,0.9286311412716581,1.8129755287399072,11.823422531246297,10.036853097679032,1.4638471533549882,0.11124076364029094,0.2114796657339401,47.55499287347282,18.611358100711815,41.271558048084685,11.6119410146743,16042.0,0.007859957662844173,0.002238988190378276
56,MT. SCOTT-ARLETA,549.8173683385315,3056.1782838291138,4453227.9942971235,548361890.7150505,182526.686459744,326566708.9906755,7397.0,3499.787745942624,7045.904947841246,13143061.899162874,4199387.032795818,6354.141039667157,7.897902105362107,2199.393527199821,607.620458533748,214.61079665856985,31.190090766216887,3.3634106707592304,6.665524641503809,5.269897111168035,1.0193850539109994,0.1271079164152669,0.24914500295326594,3.79960347405304,3.3037150227518164,0.4157327662383292,0.02762965605638252,0.05252784347780325,13127538.004426029,4194467.232795818,6348.498934404,7.693624000098948,2199.456685094558,607.641511165327,214.61079665856985,31.190090766216887,3.2792001444434407,6.654749588872229,5.262175742746983,1.0171044118057362,0.12683944273105635,0.24864049453221332,3.7827600003688295,3.2910563174886582,0.4123061872909608,0.027352193951119368,0.05204708768832956,6.416390081494307,3.7470774450465307,6.40611959728378,3.7307146987307416,7397.0,0.0010677169265056248,0.0010401005813301268
57,MT. TABOR,1024.9507758855636,4152.015901709263,9070598.137726836,1193120102.5145655,362996.97005639406,714095562.4649056,10162.0,7358.894074214297,9696.235530252558,92208430.86319728,28862432.19210744,35322.25165493448,363.2397605465996,2603.1928904106676,933.7927098513127,395.90542076784385,73.21906466442705,145.90581601501142,82.91960049650194,59.04163984503544,16.46128671734656,2.502772477609474,4.913899913027396,36.42821602071256,28.288893308101834,6.621574336222505,0.5444002067011752,0.9733985203619786,58175574.777994566,18908563.879021227,25834.429733330595,47.840815153316164,2685.4126854599886,966.637136958807,410.01093987497563,72.65082325228319,17.304316163207407,61.850019851360734,44.35183529376813,11.896875128301582,1.8815079913382051,3.7197962352373755,12.18322808385856,9.883447936506625,1.7612063858394547,0.18275818689559223,0.3558135703592292,78.00569903999154,35.454867851025526,58.130218413407896,11.827412509241679,10162.0,0.03574490853637075,0.004707814913729204
